,home,place,match_id,team_name,score,overs,rr,bata,batsr,bbp,balla,eco,ballsr,dbp,wickets_lost,sum_extras,nb,w,lb,pen,b,datetime,winner
444,1,Newlands,33716,South Africa,287,49.5,5.75,28.7,71.296,35.77411835476351,33.53333333333333,5.848333333333334,36.3,45.95598845598846,10,18,3.0,13.0,2.0,0.0,0.0,2022-01-23 08:30:00,1
445,0,Newlands,33716,India,283,49.2,5.73,28.3,74.67454545454547,34.12604396210953,29.791666666666668,5.890000000000001,31.916666666666668,48.74163004812723,10,11,2.0,7.0,2.0,0.0,0.0,2022-01-23 08:30:00,0
446,1,Headingley,8235,Sri Lanka,264,50,5.28,37.71428571428572,79.9022222222222,35.18512760836331,59.66666666666666,6.246,55.0,45.56432748538012,7,15,1.0,8.0,2.0,0.0,4.0,2019-07-06 09:30:00,0
447,0,Headingley,8235,India,265,43.3,6.09,88.33333333333333,112.31,60.70028746213784,46.66666666666666,5.16,52.0,50.00000000000001,3,6,0.0,5.0,1.0,0.0,0.0,2019-07-06 09:30:00,1
448,1,Old Trafford,8237,India,221,49.3,4.46,22.1,48.863,26.6922471467926,41.06666666666667,4.68,52.0,52.66666666666667,10,16,0.0,13.0,3.0,0.0,0.0,2019-07-10 09:30:00,0
449,0,Old Trafford,8237,New Zealand,239,50,4.78,29.875,83.23400000000001,21.649442619591877,28.46666666666667,4.7716666666666665,36.8,56.66666666666666,8,18,0.0,13.0,5.0,0.0,0.0,2019-07-10 09:30:00,1
456,1,Hazelaarweg,100615,Netherlands,298,50,5.96,37.25,71.643,23.793117680441625,42.16666666666666,5.875,38.0,45.3395061728395,8,29,5.0,6.0,13.0,0.0,5.0,2022-08-16 09:00:00,0
457,0,Hazelaarweg,100615,Pakistan,314,50,6.28,52.333333333333336,97.64875,35.416974149772315,32.33333333333333,5.625,35.5,45.7716049382716,6,15,1.0,9.0,5.0,0.0,0.0,2022-08-16 09:00:00,1
458,1,Hazelaarweg,100616,Netherlands,186,44.1,4.21,18.6,33.31727272727273,8.165413068375274,26.5,5.714,31.0,53.41269841269841,10,7,2.0,2.0,3.0,0.0,0.0,2022-08-18 09:00:00,0
459,0,Hazelaarweg,100616,Pakistan,191,33.4,5.67,63.66666666666666,80.93599999999999,31.320213577421818,23.166666666666664,4.531666666666667,33.2,58.4347442680776,3,6,0.0,5.0,0.0,0.0,1.0,2022-08-18 09:00:00,1
460,1,Hazelaarweg,100617,Netherlands,197,49.2,3.99,19.7,69.64090909090909,23.80058651026393,26.433333333333337,4.081666666666667,39.4,60.34495279593318,10,17,0.0,11.0,5.0,0.0,1.0,2022-08-21 09:00:00,0
461,0,Hazelaarweg,100617,Pakistan,206,49.4,4.14,20.6,61.301,27.51205023932296,7.8,3.72,12.875,59.84217171717172,10,7,0.0,7.0,0.0,0.0,0.0,2022-08-21 09:00:00,1
478,1,Warner Park,3130,Netherlands,132,40,3.3,14.666666666666666,45.631,47.84873949579831,51.333333333333336,9.7,40.0,36.58163265306122,9,7,1.0,2.0,4.0,0.0,0.0,2007-03-16 11:00:00,0
479,0,Warner Park,3130,South Africa,353,40,8.82,117.66666666666669,130.974,54.41987976782752,16.4,3.2728571428571427,33.4,73.47789115646258,3,11,1.0,8.0,2.0,0.0,0.0,2007-03-16 11:00:00,1
480,1,Warner Park,3133,Australia,358,50,7.16,71.6,125.21428571428572,62.4806358023759,17.1875,4.637499999999999,23.5625,67.91102216748769,5,19,2.0,8.0,9.0,0.0,0.0,2007-03-18 11:00:00,1
481,0,Warner Park,3133,Netherlands,129,26.5,4.8,12.9,50.76,35.447330447330444,49.0,6.991666666666667,40.0,48.00433412135539,10,12,0.0,5.0,3.0,0.0,4.0,2007-03-18 11:00:00,0
482,1,Vidarbha Cricket Association Stadium,3180,England,296,48.4,6.08,74.0,104.71,36.13091209865403,36.25,6.2250000000000005,42.0,46.94444444444445,4,14,0.0,11.0,2.0,0.0,1.0,2011-02-22 11:00:00,1
483,0,Vidarbha Cricket Association Stadium,3180,Netherlands,292,50,5.84,48.66666666666666,89.83875,36.53001442690062,43.833333333333336,6.21,48.0,39.6874049747613,6,11,3.0,2.0,3.0,0.0,3.0,2011-02-22 11:00:00,0
484,1,IS Bindra Stadium,3192,Netherlands,120,34.5,3.44,12.0,42.73272727272728,26.960514233241508,42.0,7.183333333333334,37.0,34.96913580246913,10,8,0.0,8.0,0.0,0.0,0.0,2011-03-03 11:00:00,0
485,0,IS Bindra Stadium,3192,South Africa,351,50,7.02,70.2,116.34,29.608174886209493,13.76666666666667,3.4883333333333333,23.73333333333333,67.95618789521228,5,24,1.0,16.0,5.0,0.0,2.0,2011-03-03 11:00:00,1
486,1,Chittagong Divisional Stadium,3207,Bangladesh,166,41.2,4.01,41.5,49.705000000000005,35.457222032564495,29.166666666666664,3.31,45.5,66.67592592592592,4,9,1.0,3.0,3.0,0.0,2.0,2011-03-14 11:00:00,1
487,0,Chittagong Divisional Stadium,3207,Netherlands,160,46.2,3.45,16.0,36.85727272727272,20.594634888714264,19.5,4.058333333333334,29.33333333333333,64.08008658008657,10,9,0.0,0.0,9.0,0.0,0.0,2011-03-14 11:00:00,0
488,1,Supersport Park,33708,South Africa,190,30,6.33,95.0,90.7825,68.79928315412187,17.933333333333334,4.173333333333333,26.4,64.65277777777779,2,9,0.0,6.0,3.0,0.0,0.0,2023-03-31 08:00:00,1
489,0,Supersport Park,33708,Netherlands,189,46.1,4.09,18.9,51.33727272727273,30.93391902215432,40.5,6.34,42.0,52.44444444444444,10,20,0.0,7.0,8.0,0.0,5.0,2023-03-31 08:00:00,0
490,1,Supersport Park,33709,South Africa,370,50,7.4,46.25,89.393,48.14139194139194,27.72,5.906666666666666,28.56,60.23589065255732,8,15,5.0,7.0,3.0,0.0,0.0,2023-04-02 08:00:00,1
491,0,Supersport Park,33709,Netherlands,224,39.1,5.71,22.4,60.13454545454545,39.31757276476616,47.4,7.638333333333333,38.4,43.19444444444445,10,15,0.0,10.0,5.0,0.0,0.0,2023-04-02 08:00:00,0
498,1,Bay Oval,34376,New Zealand,204,38.3,5.29,68.0,63.984,23.297254610489155,18.1,3.785,32.06666666666666,63.94636015325671,3,23,0.0,14.0,4.0,0.0,5.0,2022-03-29 01:00:00,1
499,0,Bay Oval,34376,Netherlands,202,49.4,4.06,20.2,62.79272727272726,39.96230532613933,25.0,6.141428571428572,30.0,53.25396825396825,10,12,2.0,6.0,4.0,0.0,0.0,2022-03-29 01:00:00,0
500,1,Seddon Park,34377,New Zealand,264,50,5.28,29.33333333333333,55.97818181818182,27.99918310187886,18.08333333333333,4.351666666666667,24.166666666666668,69.16005291005291,9,17,2.0,12.0,3.0,0.0,0.0,2022-04-02 01:00:00,1
501,0,Seddon Park,34377,Netherlands,146,34.1,4.27,14.6,58.78818181818181,49.63308511695608,29.75,5.31,37.25,50.97222222222223,10,16,0.0,12.0,4.0,0.0,0.0,2022-04-02 01:00:00,0
502,1,Seddon Park,34378,New Zealand,333,50,6.66,41.625,136.72,40.41782608968826,29.25,5.216666666666666,33.333333333333336,63.47162097162096,8,20,4.0,12.0,4.0,0.0,0.0,2022-04-04 02:00:00,1
503,0,Seddon Park,34378,Netherlands,218,42.3,5.12,21.8,64.67090909090909,41.03264790764791,26.25,6.58,24.0,40.854119425548,10,15,2.0,9.0,4.0,0.0,0.0,2022-04-04 02:00:00,0
512,1,Eden Park,100826,New Zealand,274,49.3,5.53,27.4,75.75727272727272,36.17282056402385,7.399999999999999,3.9075,9.633333333333333,71.66580400276052,10,21,3.0,12.0,4.0,0.0,2.0,2023-03-25 01:00:00,1
513,0,Eden Park,100826,Sri Lanka,76,19.5,3.83,7.6,68.64,50.982552800734624,25.35,5.263333333333333,28.7,54.89618406285073,10,4,0.0,3.0,1.0,0.0,0.0,2023-03-25 01:00:00,0
514,1,Seddon Park,100828,New Zealand,159,32.5,4.84,39.75,73.17333333333333,43.88066713648109,8.666666666666666,3.82,17.0,69.60364145658264,4,10,0.0,7.0,3.0,0.0,0.0,2023-03-31 01:00:00,1
515,0,Seddon Park,100828,Sri Lanka,157,41.3,3.78,15.7,35.21818181818182,30.146376920570468,29.5,4.846,40.333333333333336,58.77551123428185,10,12,0.0,8.0,4.0,0.0,0.0,2023-03-31 01:00:00,0
518,1,National Stadium,101613,Pakistan,258,48.1,5.35,64.5,98.89666666666666,51.62268287268287,28.35,5.053333333333334,37.5,47.98611111111112,4,3,0.0,1.0,2.0,0.0,0.0,2023-01-09 09:30:00,1
519,0,National Stadium,101613,New Zealand,255,50,5.1,28.33333333333333,76.86181818181818,30.054031641842396,37.333333333333336,5.381666666666667,38.0,48.58796296296296,9,5,0.0,2.0,2.0,0.0,1.0,2023-01-09 09:30:00,0
520,1,National Stadium,101614,Pakistan,182,43,4.23,18.2,55.16181818181819,27.152063126746672,29.45833333333333,5.471666666666667,38.16666666666667,47.631401617250674,10,9,0.0,5.0,1.0,0.0,3.0,2023-01-11 09:30:00,0
521,0,National Stadium,101614,New Zealand,261,49.5,5.23,26.1,52.43727272727272,19.228326648245112,23.75,4.578333333333333,36.0,56.99074074074074,10,12,0.0,10.0,2.0,0.0,0.0,2023-01-11 09:30:00,1
522,1,National Stadium,101615,Pakistan,280,50,5.6,31.11111111111111,109.01090909090908,47.16219024499853,38.125,5.876666666666666,41.25,49.6957671957672,9,5,0.0,2.0,2.0,0.0,1.0,2023-01-13 09:30:00,0
523,0,National Stadium,101615,New Zealand,281,48.1,5.83,35.125,77.16600000000001,36.22254200117864,36.04166666666667,5.539999999999999,42.5,44.66666666666667,8,19,2.0,10.0,4.0,0.0,3.0,2023-01-13 09:30:00,1
524,1,Rawalpindi Cricket Stadium,101618,Pakistan,291,48.3,6.0,58.2,83.32857142857142,44.03030076499465,33.625,5.945,37.5,44.02777777777778,5,7,0.0,4.0,3.0,0.0,0.0,2023-04-27 10:30:00,1
525,0,Rawalpindi Cricket Stadium,101618,New Zealand,288,50,5.76,41.142857142857146,79.45750000000001,29.42632228853673,46.5,6.348333333333334,46.25,45.4601571268238,7,7,0.0,2.0,4.0,0.0,1.0,2023-04-27 10:30:00,0
526,1,Rawalpindi Cricket Stadium,101619,Pakistan,337,48.2,6.97,112.33333333333331,99.496,38.44444444444444,34.25,6.551666666666666,37.5,39.16666666666666,3,7,1.0,4.0,2.0,0.0,0.0,2023-04-29 10:30:00,1
527,0,Rawalpindi Cricket Stadium,101619,New Zealand,336,50,6.72,67.2,96.67285714285715,34.31101414162448,65.33333333333333,6.926,58.333333333333336,39.80808080808081,5,15,0.0,6.0,7.0,0.0,2.0,2023-04-29 10:30:00,0
528,1,National Stadium,101620,Pakistan,287,50,5.74,47.833333333333336,107.51125,44.61429684609863,28.375,5.226666666666667,32.125,45.20882584712373,6,10,0.0,8.0,2.0,0.0,0.0,2023-05-03 10:30:00,1
529,0,National Stadium,101620,New Zealand,261,49.1,5.3,26.1,71.80636363636364,18.30412012230194,30.666666666666668,5.7,36.66666666666666,43.333333333333336,10,9,0.0,4.0,5.0,0.0,0.0,2023-05-03 10:30:00,0
530,1,National Stadium,101621,Pakistan,334,50,6.68,55.66666666666666,141.74124999999998,56.12615022979075,19.14583333333333,5.855,23.08333333333333,50.81552706552707,6,19,0.0,10.0,9.0,0.0,0.0,2023-05-05 10:30:00,1
531,0,National Stadium,101621,New Zealand,232,43.4,5.31,23.2,78.43272727272728,39.03494371757566,43.88888888888889,6.7250000000000005,46.66666666666666,45.48611111111112,10,14,1.0,5.0,7.0,0.0,1.0,2023-05-05 10:30:00,0
532,1,National Stadium,101622,Pakistan,252,46.1,5.45,25.2,71.95909090909092,34.82382029159999,28.866666666666667,5.908333333333334,31.6,44.67728758169935,10,10,0.0,5.0,1.0,0.0,4.0,2023-05-07 10:30:00,0
533,0,National Stadium,101622,New Zealand,299,49.3,6.04,29.9,95.83909090909091,32.545143217962114,34.8,5.544999999999999,38.8,49.807098765432094,10,5,1.0,0.0,4.0,0.0,0.0,2023-05-07 10:30:00,1
572,1,Edgbaston,8224,New Zealand,237,50,4.74,39.5,72.0475,33.96766433031598,45.66666666666666,5.602500000000001,52.0,52.09821428571428,6,9,0.0,4.0,3.0,0.0,2.0,2019-06-26 09:30:00,0
573,0,Edgbaston,8224,Pakistan,241,49.1,4.9,60.25,92.52666666666666,64.19499393179773,39.77777777777778,4.683333333333334,46.66666666666666,54.17989417989418,4,7,0.0,7.0,0.0,0.0,0.0,2019-06-26 09:30:00,1
608,1,R.Premadasa Stadium,102845,Pakistan,252,42,6.0,36.0,84.80000000000001,28.403861818525098,32.55555555555556,6.111666666666667,32.333333333333336,45.138888888888886,7,15,1.0,13.0,1.0,0.0,0.0,2023-09-14 09:30:00,0
609,0,R.Premadasa Stadium,102845,Sri Lanka,252,42,6.0,31.5,81.78888888888889,26.111632982105316,33.166666666666664,6.026666666666666,36.25,48.638668430335095,8,10,0.0,5.0,4.0,0.0,1.0,2023-09-14 09:30:00,1
616,1,National Stadium,18114,Pakistan,305,50,6.1,43.57142857142857,103.5225,32.04013752532336,26.84,4.415,35.9,60.16769796430814,7,11,1.0,2.0,8.0,0.0,0.0,2019-09-30 10:00:00,1
617,0,National Stadium,18114,Sri Lanka,238,46.5,5.08,23.8,46.467,24.136427298192004,50.16666666666666,5.701666666666665,48.0,40.64814814814815,10,21,0.0,5.0,15.0,0.0,1.0,2019-09-30 10:00:00,0
618,1,National Stadium,18115,Pakistan,299,48.2,6.18,59.8,103.16285714285712,34.05960336408828,42.53333333333334,5.739999999999999,41.2,47.83179012345679,5,10,0.0,2.0,5.0,0.0,3.0,2019-10-02 10:00:00,1
619,0,National Stadium,18115,Sri Lanka,297,50,5.94,33.0,73.98800000000001,30.482796137630896,43.625,6.048333333333333,42.875,42.44588744588745,9,18,2.0,8.0,7.0,0.0,1.0,2019-10-02 10:00:00,0
626,1,Supersport Park,23179,South Africa,273,50,5.46,45.5,77.47875,47.96551752513197,30.58333333333333,5.48,35.0,50.66666666666667,6,17,1.0,14.0,2.0,0.0,0.0,2021-04-02 08:00:00,0
627,0,Supersport Park,23179,Pakistan,274,50,5.48,39.142857142857146,71.08500000000001,24.90643840158403,35.875,5.37,43.5,51.88271604938272,7,10,1.0,9.0,0.0,0.0,0.0,2021-04-02 08:00:00,1
628,1,New Wanderers Stadium,23180,South Africa,341,50,6.82,56.833333333333336,115.93375,47.64407241309415,44.7,6.2,41.2,54.76410934744269,6,5,1.0,3.0,1.0,0.0,0.0,2021-04-04 08:00:00,1
629,0,New Wanderers Stadium,23180,Pakistan,324,50,6.48,36.0,76.78181818181818,54.90365058198001,57.25,6.631666666666667,48.5,46.2962962962963,9,25,1.0,15.0,8.0,0.0,1.0,2021-04-04 08:00:00,0
630,1,Supersport Park,23181,South Africa,292,49.3,5.89,29.2,94.09636363636363,41.32795907888288,35.75,6.667142857142856,30.5,40.22392290249433,10,6,3.0,2.0,1.0,0.0,0.0,2021-04-07 08:00:00,0
631,0,Supersport Park,23181,Pakistan,320,50,6.4,45.71428571428572,99.91125,34.061576233103544,35.43333333333333,5.8133333333333335,34.8,48.26046597976423,7,16,2.0,9.0,3.0,0.0,2.0,2021-04-07 08:00:00,1
640,1,The County Ground,8208,Australia,307,49,6.26,30.7,92.46363636363635,32.42862115370812,25.9,5.98,27.8,46.12976529643196,10,19,3.0,6.0,10.0,0.0,0.0,2019-06-12 09:30:00,1
641,0,The County Ground,8208,Pakistan,266,45.4,5.82,26.6,69.35181818181817,31.52924859754228,42.4,6.211666666666666,38.4,47.013888888888886,10,14,1.0,9.0,4.0,0.0,0.0,2019-06-12 09:30:00,0
642,1,Old Trafford,8213,India,336,50,6.72,67.2,102.10857142857142,36.61190104799128,16.333333333333332,5.04,22.33333333333333,52.6548721340388,5,11,0.0,9.0,1.0,0.0,1.0,2019-06-16 09:30:00,1
643,0,Old Trafford,8213,Pakistan,212,40,5.3,35.333333333333336,79.38874999999999,36.04026831630267,56.88888888888889,7.828571428571428,44.66666666666666,35.55555555555556,6,8,1.0,6.0,1.0,0.0,0.0,2019-06-16 09:30:00,0
644,1,Lord's Cricket Ground,8221,Pakistan,308,50,6.16,44.0,101.65333333333336,34.017228135449926,27.625,5.258333333333333,29.5,44.93055555555555,7,12,1.0,5.0,6.0,0.0,0.0,2019-06-23 09:30:00,1
645,0,Lord's Cricket Ground,8221,South Africa,259,50,5.18,28.77777777777778,75.04,23.99738452489788,28.20833333333333,6.016666666666667,30.0,48.20987654320988,9,6,0.0,5.0,1.0,0.0,0.0,2019-06-23 09:30:00,0
652,1,The Ageas Bowl,8966,England,373,50,7.46,124.33333333333331,124.816,47.69945952684575,55.9,7.168333333333333,46.2,35.30864197530864,3,14,0.0,10.0,3.0,0.0,1.0,2019-05-11 10:00:00,1
653,0,The Ageas Bowl,8966,Pakistan,361,50,7.22,51.57142857142857,114.48222222222223,27.95111752725127,73.66666666666667,7.199999999999999,54.0,42.1957671957672,7,16,0.0,10.0,4.0,0.0,2.0,2019-05-11 10:00:00,0
654,1,Bristol County Ground,8967,England,359,44.5,8.0,89.75,127.00666666666666,63.65835469467831,48.6875,7.377142857142857,39.75,32.87037037037037,4,12,1.0,8.0,3.0,0.0,0.0,2019-05-14 12:00:00,1
655,0,Bristol County Ground,8967,Pakistan,358,50,7.16,39.77777777777778,127.847,50.21632786819789,63.333333333333336,8.457142857142857,48.0,35.12849584278156,9,10,0.0,9.0,1.0,0.0,0.0,2019-05-14 12:00:00,0
656,1,Trent Bridge,8968,England,341,49.3,6.88,48.71428571428572,85.70444444444445,33.351888750541974,38.75,6.6000000000000005,35.0,37.534013605442176,7,17,0.0,12.0,5.0,0.0,0.0,2019-05-17 12:00:00,1
657,0,Trent Bridge,8968,Pakistan,340,50,6.8,48.57142857142857,109.62444444444446,43.21856002532397,43.4,6.116666666666667,37.8,43.85233918128655,7,11,0.0,7.0,4.0,0.0,0.0,2019-05-17 12:00:00,0
658,1,Headingley,8969,England,351,50,7.02,39.0,104.9581818181818,43.44142945834571,30.933333333333334,6.3933333333333335,29.83333333333333,39.97767270816916,9,13,1.0,10.0,2.0,0.0,0.0,2019-05-19 10:00:00,1
659,0,Headingley,8969,Pakistan,297,46.5,6.34,29.7,82.06636363636363,42.698775673101125,43.79166666666666,6.8742857142857146,35.75,39.523809523809526,10,6,0.0,3.0,3.0,0.0,0.0,2019-05-19 10:00:00,0
698,1,R Premadasa Stadium,32256,Sri Lanka,300,50,6.0,33.333333333333336,71.94624999999999,24.230011984249263,37.375,5.945714285714286,42.0,42.945011337868486,9,23,2.0,11.0,6.0,0.0,4.0,2021-09-02 09:00:00,1
699,0,R Premadasa Stadium,32256,South Africa,286,50,5.72,47.66666666666666,86.31888888888889,25.88580133651822,34.0,5.9383333333333335,38.25,46.88271604938272,6,4,0.0,4.0,0.0,0.0,0.0,2021-09-02 09:00:00,0
700,1,R Premadasa Stadium,32257,Sri Lanka,197,36.4,5.37,19.7,72.38818181818182,15.49652367834186,32.75,6.017142857142858,34.5,41.09410430839002,10,9,0.0,7.0,2.0,0.0,0.0,2021-09-04 09:00:00,0
701,0,R Premadasa Stadium,32257,South Africa,283,47,6.02,47.16666666666666,110.59,30.269089104666147,23.96,5.441666666666666,27.04,48.22665056360708,6,13,1.0,11.0,0.0,0.0,1.0,2021-09-04 09:00:00,1
702,1,R Premadasa Stadium,32258,Sri Lanka,203,50,4.06,22.55555555555556,63.13818181818183,28.58370125155915,10.85,4.2,16.2,57.77777777777778,9,14,4.0,8.0,2.0,0.0,0.0,2021-09-07 09:00:00,1
703,0,R Premadasa Stadium,32258,South Africa,125,30,4.16,12.5,61.84090909090909,33.98422729973532,17.633333333333333,4.707142857142857,29.2,51.66666666666666,10,8,1.0,6.0,1.0,0.0,0.0,2021-09-07 09:00:00,0
724,1,Kingsmead,8178,South Africa,331,50,6.62,66.2,116.8614285714286,43.91976153860515,20.375,5.258333333333334,26.25,56.80555555555555,5,10,0.0,5.0,5.0,0.0,0.0,2019-03-10 08:00:00,1
725,0,Kingsmead,8178,Sri Lanka,121,24,5.04,24.2,53.35714285714285,24.95829636202307,51.75,6.665,48.0,39.23611111111111,5,10,0.0,5.0,1.0,0.0,4.0,2019-03-10 08:00:00,0
726,1,St George's Park,8179,South Africa,190,32.5,5.78,47.5,94.43333333333334,51.64516534813216,23.08333333333333,4.778333333333333,31.33333333333333,62.02876984126985,4,3,0.0,2.0,1.0,0.0,0.0,2019-03-13 11:00:00,1
727,0,St George's Park,8179,Sri Lanka,189,39.2,4.8,18.9,46.84545454545455,30.965098990177363,22.83333333333333,6.357142857142857,25.0,39.75990396158464,10,14,0.0,12.0,2.0,0.0,0.0,2019-03-13 11:00:00,0
728,1,Newlands,8180,South Africa,135,28,4.82,67.5,66.2475,38.42395167022032,21.333333333333336,4.6085714285714285,31.3,57.127192982456144,2,10,0.0,6.0,4.0,0.0,0.0,2019-03-16 11:00:00,1
729,0,Newlands,8180,Sri Lanka,225,49.3,4.54,22.5,61.843,33.97366522366522,26.5,4.356,39.0,56.26984126984127,10,23,3.0,12.0,8.0,0.0,0.0,2019-03-16 11:00:00,0
734,1,The Ageas Bowl,8199,South Africa,227,50,4.54,25.22222222222222,62.78899999999999,28.49351341092078,31.83333333333333,4.8,47.0,55.35729847494554,9,10,0.0,6.0,3.0,0.0,1.0,2019-06-05 09:30:00,0
735,0,The Ageas Bowl,8199,India,230,47.3,4.84,57.5,92.40166666666666,43.16331352493359,24.5625,4.46,33.75,53.65740740740741,4,7,0.0,4.0,3.0,0.0,0.0,2019-06-05 09:30:00,1
738,1,Edgbaston,8216,New Zealand,245,48.3,5.05,40.833333333333336,81.63499999999999,36.39520423974895,40.16666666666667,4.779999999999999,48.5,54.81481481481482,6,8,1.0,6.0,1.0,0.0,0.0,2019-06-19 09:30:00,1
739,0,Edgbaston,8216,South Africa,241,49,4.91,40.16666666666666,68.905,45.640364418114686,44.58333333333333,5.136000000000001,47.75,54.0,6,11,0.0,4.0,7.0,0.0,0.0,2019-06-19 09:30:00,0
742,1,Emirates Riverside,8226,Sri Lanka,203,49.3,4.1,20.3,70.99,35.47556476177727,47.0,5.536666666666666,60.0,47.49503968253968,10,20,0.0,13.0,3.0,0.0,4.0,2019-06-28 09:30:00,0
743,0,Emirates Riverside,8226,South Africa,206,37.2,5.51,206.0,87.71333333333332,50.97222222222223,18.933333333333334,4.465,25.8,61.91520467836258,1,15,0.0,14.0,1.0,0.0,0.0,2019-06-28 09:30:00,1
